Date;Heure;Température extérieure (°C);Température intérieure actuelle (°C);Température cible souhaitée (°C);Consommation énergétique (kWh);Statut de l'occupation (binaire);Adresse;Code Postal;Type d'énergie
2023-10-05;13:00:00;26.9;12.9;12;0.33;0;Address 6662;25887;Gas
2023-10-05;14:00:00;23.9;22.6;22;2.17;1;Address 6663;50659;Solar
2023-10-05;15:00:00;-0.0;10.7;12;0.48;0;Address 6664;21540;Solar
2023-10-05;16:00:00;10.3;10.4;12;0.45;0;Address 6665;28971;Gas
2023-10-05;17:00:00;0.1;10.8;12;0.35;0;Address 6666;52519;Electricity
2023-10-05;18:00:00;14.3;10.4;12;0.27;0;Address 6667;59336;Gas
2023-10-05;19:00:00;21.9;21.2;22;2.43;1;Address 6668;25065;Electricity
2023-10-05;20:00:00;26.1;12.8;12;0.29;0;Address 6669;94659;Solar
2023-10-05;21:00:00;29.3;21.1;22;2.12;1;Address 6670;88057;Electricity
2023-10-05;22:00:00;-2.0;21.0;22;1.55;1;Address 6671;67606;Solar
2023-10-05;23:00:00;25.7;21.6;22;1.84;1;Address 6672;53783;Electricity
2023-10-06;00:00:00;20.8;22.5;22;1.68;1;Address 6673;23588;Gas
2023-10-06;01:00:00;25.6;22.5;22;1.57;1;Address 6674;46451;Electricity
2023-10-06;02:00:00;-4.0;22.5;22;1.7;1;Address 6675;34276;Solar
2023-10-06;03:00:00;12.4;11.2;12;0.26;0;Address 6676;82517;Gas
2023-10-06;04:00:00;-0.9;21.8;22;1.75;1;Address 6677;14697;Solar
2023-10-06;05:00:00;-2.3;22.5;22;2.46;1;Address 6678;52854;Gas
2023-10-06;06:00:00;20.2;12.0;12;0.49;0;Address 6679;29174;Solar
2023-10-06;07:00:00;0.1;11.4;12;0.4;0;Address 6680;78942;Electricity
2023-10-06;08:00:00;10.0;22.9;22;2.13;1;Address 6681;52258;Gas
2023-10-06;09:00:00;26.3;10.5;12;0.18;0;Address 6682;90339;Gas
2023-10-06;10:00:00;-2.9;22.6;22;1.61;1;Address 6683;22570;Electricity
2023-10-06;11:00:00;1.5;10.6;12;0.48;0;Address 6684;12701;Gas
2023-10-06;12:00:00;18.0;22.5;22;1.91;1;Address 6685;41455;Gas
2023-10-06;13:00:00;18.9;11.7;12;0.47;0;Address 6686;13874;Solar
2023-10-06;14:00:00;7.8;11.1;12;0.12;0;Address 6687;72305;Solar
2023-10-06;15:00:00;-1.4;12.8;12;0.32;0;Address 6688;31093;Electricity
2023-10-06;16:00:00;18.3;21.3;22;1.78;1;Address 6689;72319;Electricity
2023-10-06;17:00:00;8.8;22.2;22;2.93;1;Address 6690;68097;Solar
2023-10-06;18:00:00;14.2;21.2;22;1.54;1;Address 6691;97329;Gas
2023-10-06;19:00:00;24.9;12.0;12;0.24;0;Address 6692;21292;Electricity
2023-10-06;20:00:00;1.0;22.7;22;1.54;1;Address 6693;16961;Solar
2023-10-06;21:00:00;-1.2;22.7;22;1.69;1;Address 6694;96750;Electricity
2023-10-06;22:00:00;16.8;21.4;22;2.9;1;Address 6695;79352;Solar
2023-10-06;23:00:00;29.3;21.6;22;1.65;1;Address 6696;71241;Electricity
2023-10-07;00:00:00;12.6;21.1;22;1.56;1;Address 6697;68393;Electricity
2023-10-07;01:00:00;19.5;12.4;12;0.27;0;Address 6698;59729;Electricity
2023-10-07;02:00:00;14.6;12.4;12;0.19;0;Address 6699;73559;Solar
2023-10-07;03:00:00;-1.4;21.1;22;1.89;1;Address 6700;26651;Solar
2023-10-07;04:00:00;9.4;11.9;12;0.29;0;Address 6701;61365;Solar
2023-10-07;05:00:00;11.5;10.4;12;0.3;0;Address 6702;34327;Electricity
2023-10-07;06:00:00;-4.1;22.5;22;2.21;1;Address 6703;78427;Electricity
2023-10-07;07:00:00;22.9;22.0;22;1.71;1;Address 6704;99680;Solar
2023-10-07;08:00:00;14.3;21.2;22;2.92;1;Address 6705;22588;Electricity
2023-10-07;09:00:00;25.9;12.4;12;0.13;0;Address 6706;39883;Solar
2023-10-07;10:00:00;29.4;22.2;22;2.61;1;Address 6707;74668;Electricity
2023-10-07;11:00:00;-4.8;11.0;12;0.27;0;Address 6708;89540;Gas
2023-10-07;12:00:00;7.1;11.0;12;0.44;0;Address 6709;13250;Gas
2023-10-07;13:00:00;3.1;21.8;22;2.52;1;Address 6710;54618;Electricity
2023-10-07;14:00:00;-3.6;11.6;12;0.16;0;Address 6711;72951;Electricity
2023-10-07;15:00:00;20.1;10.1;12;0.3;0;Address 6712;58076;Solar
2023-10-07;16:00:00;21.6;10.2;12;0.31;0;Address 6713;13392;Solar
2023-10-07;17:00:00;25.5;12.9;12;0.17;0;Address 6714;87034;Electricity
2023-10-07;18:00:00;-1.1;11.1;12;0.19;0;Address 6715;80793;Electricity
2023-10-07;19:00:00;23.7;11.5;12;0.12;0;Address 6716;16977;Gas
2023-10-07;20:00:00;17.2;22.8;22;1.74;1;Address 6717;82894;Gas
2023-10-07;21:00:00;23.9;21.6;22;1.57;1;Address 6718;79868;Electricity
2023-10-07;22:00:00;-1.9;11.9;12;0.17;0;Address 6719;81882;Solar
2023-10-07;23:00:00;-4.3;11.9;12;0.39;0;Address 6720;36670;Gas
2023-10-08;00:00:00;25.8;12.0;12;0.35;0;Address 6721;60731;Gas
2023-10-08;01:00:00;16.4;11.8;12;0.46;0;Address 6722;72772;Gas
2023-10-08;02:00:00;8.5;12.0;12;0.29;0;Address 6723;71764;Solar
2023-10-08;03:00:00;-0.9;22.1;22;1.53;1;Address 6724;81920;Solar
2023-10-08;04:00:00;7.4;22.3;22;1.8;1;Address 6725;89649;Gas
2023-10-08;05:00:00;22.3;22.1;22;1.66;1;Address 6726;81025;Gas
2023-10-08;06:00:00;3.9;21.1;22;1.8;1;Address 6727;85402;Solar
2023-10-08;07:00:00;1.8;22.3;22;1.58;1;Address 6728;25408;Electricity
2023-10-08;08:00:00;23.5;22.6;22;2.11;1;Address 6729;70175;Solar
2023-10-08;09:00:00;5.3;21.8;22;2.77;1;Address 6730;39143;Gas
2023-10-08;10:00:00;9.9;22.0;22;2.16;1;Address 6731;75628;Gas
2023-10-08;11:00:00;3.8;21.9;22;2.47;1;Address 6732;42836;Gas
2023-10-08;12:00:00;12.3;22.6;22;2.77;1;Address 6733;65929;Solar
2023-10-08;13:00:00;-1.4;11.4;12;0.37;0;Address 6734;98206;Gas
2023-10-08;14:00:00;24.8;10.7;12;0.44;0;Address 6735;46894;Gas
2023-10-08;15:00:00;-2.2;21.6;22;2.72;1;Address 6736;88665;Electricity
2023-10-08;16:00:00;28.5;11.0;12;0.25;0;Address 6737;48299;Gas
2023-10-08;17:00:00;13.0;12.3;12;0.14;0;Address 6738;83683;Gas
2023-10-08;18:00:00;2.3;22.6;22;2.62;1;Address 6739;78331;Gas
2023-10-08;19:00:00;20.3;12.5;12;0.29;0;Address 6740;78846;Solar
2023-10-08;20:00:00;5.2;21.9;22;1.56;1;Address 6741;51547;Electricity
2023-10-08;21:00:00;23.9;21.1;22;2.93;1;Address 6742;63350;Gas
2023-10-08;22:00:00;26.1;12.4;12;0.31;0;Address 6743;40632;Gas
2023-10-08;23:00:00;7.2;12.8;12;0.26;0;Address 6744;14263;Solar
2023-10-09;00:00:00;6.7;21.1;22;1.73;1;Address 6745;73328;Solar
2023-10-09;01:00:00;15.5;11.4;12;0.49;0;Address 6746;83187;Solar
2023-10-09;02:00:00;2.6;22.0;22;2.88;1;Address 6747;43894;Electricity
2023-10-09;03:00:00;18.3;21.3;22;2.91;1;Address 6748;90434;Gas
2023-10-09;04:00:00;22.4;10.3;12;0.32;0;Address 6749;91977;Gas
2023-10-09;05:00:00;13.6;22.0;22;2.86;1;Address 6750;77862;Gas
2023-10-09;06:00:00;-2.9;10.4;12;0.19;0;Address 6751;94900;Solar
2023-10-09;07:00:00;11.5;22.7;22;1.58;1;Address 6752;36315;Electricity
2023-10-09;08:00:00;2.3;11.6;12;0.19;0;Address 6753;17148;Gas
2023-10-09;09:00:00;29.0;21.9;22;2.07;1;Address 6754;47638;Solar
2023-10-09;10:00:00;0.2;21.4;22;1.87;1;Address 6755;72713;Electricity
2023-10-09;11:00:00;-2.6;12.3;12;0.13;0;Address 6756;70068;Solar
2023-10-09;12:00:00;6.2;12.3;12;0.11;0;Address 6757;43617;Electricity
2023-10-09;13:00:00;-1.4;12.5;12;0.25;0;Address 6758;60964;Solar
2023-10-09;14:00:00;8.5;21.2;22;2.41;1;Address 6759;42539;Electricity
2023-10-09;15:00:00;21.1;10.6;12;0.18;0;Address 6760;81621;Gas
2023-10-09;16:00:00;13.3;22.4;22;2.89;1;Address 6761;52927;Solar
2023-10-09;17:00:00;16.6;10.1;12;0.3;0;Address 6762;27599;Solar
2023-10-09;18:00:00;23.4;22.3;22;2.85;1;Address 6763;75537;Solar
2023-10-09;19:00:00;5.6;21.6;22;2.22;1;Address 6764;97824;Electricity
2023-10-09;20:00:00;12.3;12.4;12;0.22;0;Address 6765;84364;Electricity
2023-10-09;21:00:00;0.4;10.6;12;0.14;0;Address 6766;14554;Solar
2023-10-09;22:00:00;7.9;10.1;12;0.23;0;Address 6767;54712;Gas
2023-10-09;23:00:00;27.0;11.4;12;0.38;0;Address 6768;65122;Electricity
2023-10-10;00:00:00;19.2;11.3;12;0.18;0;Address 6769;30790;Electricity
2023-10-10;01:00:00;-4.3;21.1;22;1.97;1;Address 6770;18890;Gas
2023-10-10;02:00:00;28.1;22.3;22;2.53;1;Address 6771;33177;Electricity
2023-10-10;03:00:00;1.5;10.4;12;0.39;0;Address 6772;76866;Solar
2023-10-10;04:00:00;3.1;22.6;22;2.74;1;Address 6773;75557;Solar
2023-10-10;05:00:00;17.9;21.0;22;2.85;1;Address 6774;19425;Electricity
2023-10-10;06:00:00;29.0;10.4;12;0.19;0;Address 6775;90499;Gas
2023-10-10;07:00:00;16.0;11.4;12;0.15;0;Address 6776;54593;Gas
2023-10-10;08:00:00;8.5;22.6;22;2.58;1;Address 6777;27604;Electricity
2023-10-10;09:00:00;18.8;12.0;12;0.13;0;Address 6778;11865;Gas
2023-10-10;10:00:00;4.5;10.5;12;0.21;0;Address 6779;91747;Electricity
2023-10-10;11:00:00;10.8;21.7;22;1.82;1;Address 6780;99746;Solar
2023-10-10;12:00:00;2.0;21.9;22;2.7;1;Address 6781;15988;Electricity
2023-10-10;13:00:00;16.6;10.8;12;0.23;0;Address 6782;83151;Gas
2023-10-10;14:00:00;9.2;12.5;12;0.39;0;Address 6783;80038;Solar
2023-10-10;15:00:00;5.8;11.2;12;0.36;0;Address 6784;81184;Gas
2023-10-10;16:00:00;8.7;10.1;12;0.42;0;Address 6785;11987;Gas
2023-10-10;17:00:00;19.5;11.3;12;0.39;0;Address 6786;36332;Gas
2023-10-10;18:00:00;29.4;11.4;12;0.28;0;Address 6787;34498;Gas
2023-10-10;19:00:00;27.8;22.5;22;1.84;1;Address 6788;37016;Gas
2023-10-10;20:00:00;21.8;22.7;22;2.77;1;Address 6789;97228;Solar
2023-10-10;21:00:00;9.7;22.2;22;2.23;1;Address 6790;16041;Electricity
2023-10-10;22:00:00;3.8;12.4;12;0.21;0;Address 6791;37296;Gas
2023-10-10;23:00:00;0.5;11.4;12;0.47;0;Address 6792;35894;Electricity
2023-10-11;00:00:00;16.1;11.1;12;0.12;0;Address 6793;26495;Solar
2023-10-11;01:00:00;1.7;22.9;22;2.85;1;Address 6794;24923;Electricity
2023-10-11;02:00:00;26.3;23.0;22;2.0;1;Address 6795;49235;Gas
2023-10-11;03:00:00;14.9;22.7;22;1.56;1;Address 6796;97607;Gas
2023-10-11;04:00:00;1.1;21.5;22;2.71;1;Address 6797;72267;Solar
2023-10-11;05:00:00;28.1;22.6;22;1.53;1;Address 6798;42068;Solar
2023-10-11;06:00:00;6.9;21.4;22;1.83;1;Address 6799;93009;Solar
2023-10-11;07:00:00;21.6;21.5;22;1.86;1;Address 6800;16832;Electricity
2023-10-11;08:00:00;5.7;12.1;12;0.38;0;Address 6801;50176;Gas
2023-10-11;09:00:00;2.8;21.9;22;1.55;1;Address 6802;55298;Solar
2023-10-11;10:00:00;10.4;22.7;22;1.97;1;Address 6803;10515;Electricity
2023-10-11;11:00:00;13.7;11.4;12;0.25;0;Address 6804;51835;Gas
2023-10-11;12:00:00;5.0;10.9;12;0.17;0;Address 6805;64964;Electricity
2023-10-11;13:00:00;-3.7;22.6;22;2.52;1;Address 6806;83494;Solar
2023-10-11;14:00:00;15.9;11.8;12;0.14;0;Address 6807;47803;Electricity
2023-10-11;15:00:00;22.2;10.1;12;0.25;0;Address 6808;31898;Solar
2023-10-11;16:00:00;22.0;22.0;22;2.5;1;Address 6809;18870;Electricity
2023-10-11;17:00:00;-0.1;22.7;22;2.42;1;Address 6810;85805;Gas
2023-10-11;18:00:00;28.0;21.4;22;2.86;1;Address 6811;77630;Electricity
2023-10-11;19:00:00;24.7;22.9;22;2.96;1;Address 6812;87369;Gas
2023-10-11;20:00:00;23.1;21.5;22;2.71;1;Address 6813;70887;Solar
2023-10-11;21:00:00;29.8;10.2;12;0.37;0;Address 6814;78611;Gas
2023-10-11;22:00:00;12.5;10.6;12;0.49;0;Address 6815;38019;Gas
2023-10-11;23:00:00;9.9;11.5;12;0.35;0;Address 6816;27496;Solar
2023-10-12;00:00:00;0.3;22.6;22;2.01;1;Address 6817;80102;Solar
2023-10-12;01:00:00;5.4;22.7;22;1.72;1;Address 6818;23589;Electricity
2023-10-12;02:00:00;14.5;21.9;22;2.26;1;Address 6819;82281;Solar
2023-10-12;03:00:00;13.3;11.8;12;0.3;0;Address 6820;56801;Solar
2023-10-12;04:00:00;4.7;10.4;12;0.32;0;Address 6821;82663;Solar
2023-10-12;05:00:00;3.4;22.4;22;2.76;1;Address 6822;29155;Electricity
2023-10-12;06:00:00;19.6;21.5;22;2.94;1;Address 6823;59165;Solar
2023-10-12;07:00:00;6.0;22.7;22;2.98;1;Address 6824;12390;Solar
2023-10-12;08:00:00;11.7;12.0;12;0.44;0;Address 6825;28419;Electricity
2023-10-12;09:00:00;6.0;22.1;22;2.19;1;Address 6826;11955;Gas
2023-10-12;10:00:00;19.3;21.3;22;1.83;1;Address 6827;48991;Solar
2023-10-12;11:00:00;2.4;10.3;12;0.29;0;Address 6828;56148;Gas
2023-10-12;12:00:00;3.9;22.4;22;2.83;1;Address 6829;29502;Gas
2023-10-12;13:00:00;20.3;12.7;12;0.13;0;Address 6830;13046;Electricity
2023-10-12;14:00:00;17.5;12.4;12;0.45;0;Address 6831;99196;Solar
2023-10-12;15:00:00;17.0;12.2;12;0.41;0;Address 6832;12707;Solar
2023-10-12;16:00:00;23.3;12.8;12;0.44;0;Address 6833;13833;Gas
2023-10-12;17:00:00;10.0;21.9;22;2.08;1;Address 6834;37186;Electricity
2023-10-12;18:00:00;8.9;22.5;22;2.9;1;Address 6835;47699;Solar
2023-10-12;19:00:00;14.6;10.0;12;0.23;0;Address 6836;23205;Solar
2023-10-12;20:00:00;11.6;12.6;12;0.33;0;Address 6837;61011;Solar
2023-10-12;21:00:00;-0.8;10.1;12;0.11;0;Address 6838;83718;Solar
2023-10-12;22:00:00;10.3;11.9;12;0.27;0;Address 6839;33202;Electricity
2023-10-12;23:00:00;26.3;11.7;12;0.17;0;Address 6840;96386;Solar
2023-10-13;00:00:00;1.5;10.7;12;0.25;0;Address 6841;43711;Solar
2023-10-13;01:00:00;26.3;12.2;12;0.49;0;Address 6842;30051;Electricity
2023-10-13;02:00:00;12.4;22.6;22;1.61;1;Address 6843;28640;Gas
2023-10-13;03:00:00;3.2;11.3;12;0.41;0;Address 6844;18948;Solar
2023-10-13;04:00:00;13.8;21.2;22;2.7;1;Address 6845;69821;Gas
2023-10-13;05:00:00;19.7;11.7;12;0.37;0;Address 6846;95853;Electricity
2023-10-13;06:00:00;11.0;22.1;22;1.98;1;Address 6847;60805;Solar
2023-10-13;07:00:00;-2.7;12.1;12;0.26;0;Address 6848;84205;Electricity
2023-10-13;08:00:00;1.3;11.3;12;0.46;0;Address 6849;89979;Electricity
2023-10-13;09:00:00;-1.5;22.1;22;2.65;1;Address 6850;91308;Gas
2023-10-13;10:00:00;17.4;10.3;12;0.27;0;Address 6851;17911;Electricity
2023-10-13;11:00:00;2.9;11.9;12;0.37;0;Address 6852;29682;Gas
2023-10-13;12:00:00;-4.3;22.2;22;2.63;1;Address 6853;49267;Electricity
2023-10-13;13:00:00;-0.8;22.2;22;2.07;1;Address 6854;37155;Solar
2023-10-13;14:00:00;6.7;12.9;12;0.31;0;Address 6855;34116;Electricity
2023-10-13;15:00:00;28.5;10.5;12;0.46;0;Address 6856;63227;Gas
2023-10-13;16:00:00;25.7;10.9;12;0.46;0;Address 6857;56378;Gas
2023-10-13;17:00:00;22.9;10.9;12;0.46;0;Address 6858;29730;Solar
2023-10-13;18:00:00;14.1;22.4;22;2.86;1;Address 6859;82440;Gas
2023-10-13;19:00:00;11.1;21.3;22;1.69;1;Address 6860;81593;Solar
2023-10-13;20:00:00;23.5;21.0;22;2.42;1;Address 6861;80598;Electricity
2023-10-13;21:00:00;13.4;11.2;12;0.27;0;Address 6862;50598;Solar
2023-10-13;22:00:00;-1.5;10.5;12;0.32;0;Address 6863;19259;Solar
2023-10-13;23:00:00;26.9;10.3;12;0.46;0;Address 6864;72032;Gas
2023-10-14;00:00:00;0.0;10.6;12;0.15;0;Address 6865;72860;Solar
2023-10-14;01:00:00;17.5;21.7;22;1.93;1;Address 6866;26057;Gas
2023-10-14;02:00:00;25.9;22.3;22;2.27;1;Address 6867;15022;Solar
2023-10-14;03:00:00;-2.8;21.3;22;2.26;1;Address 6868;75457;Electricity
2023-10-14;04:00:00;9.7;22.2;22;2.01;1;Address 6869;26662;Gas
2023-10-14;05:00:00;12.5;11.8;12;0.33;0;Address 6870;86186;Electricity
2023-10-14;06:00:00;8.7;22.3;22;1.57;1;Address 6871;99586;Solar
2023-10-14;07:00:00;18.9;21.5;22;2.31;1;Address 6872;74014;Electricity
2023-10-14;08:00:00;6.6;10.1;12;0.17;0;Address 6873;41761;Gas
2023-10-14;09:00:00;0.4;10.9;12;0.26;0;Address 6874;69627;Solar
2023-10-14;10:00:00;11.7;10.1;12;0.44;0;Address 6875;73478;Solar
2023-10-14;11:00:00;5.7;22.6;22;1.64;1;Address 6876;33675;Electricity
2023-10-14;12:00:00;-2.8;21.1;22;2.81;1;Address 6877;45820;Solar
2023-10-14;13:00:00;2.7;22.3;22;2.21;1;Address 6878;80022;Electricity
2023-10-14;14:00:00;22.3;22.5;22;2.48;1;Address 6879;57210;Electricity
2023-10-14;15:00:00;17.5;10.2;12;0.21;0;Address 6880;55127;Electricity
2023-10-14;16:00:00;26.6;21.4;22;2.01;1;Address 6881;14363;Solar
2023-10-14;17:00:00;26.7;11.5;12;0.27;0;Address 6882;55741;Solar
2023-10-14;18:00:00;24.2;21.4;22;2.77;1;Address 6883;14891;Gas
2023-10-14;19:00:00;11.0;10.4;12;0.36;0;Address 6884;58622;Gas
2023-10-14;20:00:00;8.8;23.0;22;2.71;1;Address 6885;89069;Gas
2023-10-14;21:00:00;19.0;11.5;12;0.33;0;Address 6886;53439;Electricity
2023-10-14;22:00:00;17.6;12.5;12;0.2;0;Address 6887;51107;Electricity
2023-10-14;23:00:00;22.5;12.7;12;0.39;0;Address 6888;31225;Solar
2023-10-15;00:00:00;4.4;22.1;22;2.4;1;Address 6889;53832;Gas
2023-10-15;01:00:00;28.1;21.3;22;2.47;1;Address 6890;14598;Solar
2023-10-15;02:00:00;-3.3;12.0;12;0.37;0;Address 6891;94392;Solar
2023-10-15;03:00:00;7.0;13.0;12;0.43;0;Address 6892;47851;Solar
2023-10-15;04:00:00;0.8;22.3;22;1.72;1;Address 6893;61780;Solar
2023-10-15;05:00:00;4.4;22.9;22;2.39;1;Address 6894;13952;Solar
2023-10-15;06:00:00;0.8;11.7;12;0.17;0;Address 6895;55670;Solar
2023-10-15;07:00:00;28.3;12.1;12;0.4;0;Address 6896;10409;Electricity
2023-10-15;08:00:00;16.7;21.0;22;1.53;1;Address 6897;15294;Solar
2023-10-15;09:00:00;5.0;12.0;12;0.17;0;Address 6898;62163;Solar
2023-10-15;10:00:00;5.0;21.6;22;2.41;1;Address 6899;16912;Solar
2023-10-15;11:00:00;14.4;11.2;12;0.47;0;Address 6900;20305;Gas
2023-10-15;12:00:00;17.5;21.5;22;2.85;1;Address 6901;95911;Electricity
2023-10-15;13:00:00;2.2;21.3;22;2.02;1;Address 6902;98788;Gas
2023-10-15;14:00:00;10.5;10.8;12;0.4;0;Address 6903;34162;Electricity
2023-10-15;15:00:00;-0.8;22.5;22;1.99;1;Address 6904;14963;Electricity
2023-10-15;16:00:00;-3.8;21.9;22;2.0;1;Address 6905;66588;Solar
2023-10-15;17:00:00;-2.2;11.6;12;0.25;0;Address 6906;22997;Electricity
2023-10-15;18:00:00;14.1;21.3;22;1.71;1;Address 6907;51294;Gas
2023-10-15;19:00:00;9.5;22.4;22;1.67;1;Address 6908;59837;Solar
2023-10-15;20:00:00;2.8;10.2;12;0.1;0;Address 6909;66296;Electricity
2023-10-15;21:00:00;18.0;11.3;12;0.38;0;Address 6910;71003;Solar
2023-10-15;22:00:00;25.9;10.7;12;0.16;0;Address 6911;31196;Electricity
2023-10-15;23:00:00;19.0;21.0;22;2.79;1;Address 6912;79095;Gas
2023-10-16;00:00:00;23.0;22.0;22;1.92;1;Address 6913;66491;Solar
2023-10-16;01:00:00;11.4;12.1;12;0.27;0;Address 6914;83824;Gas
2023-10-16;02:00:00;-5.0;11.6;12;0.16;0;Address 6915;30696;Gas
2023-10-16;03:00:00;22.8;11.1;12;0.38;0;Address 6916;53787;Gas
2023-10-16;04:00:00;6.7;12.1;12;0.18;0;Address 6917;61933;Gas
2023-10-16;05:00:00;-0.6;11.6;12;0.2;0;Address 6918;60583;Solar
2023-10-16;06:00:00;22.9;22.3;22;2.28;1;Address 6919;46662;Gas
2023-10-16;07:00:00;9.1;21.1;22;2.81;1;Address 6920;97123;Gas
2023-10-16;08:00:00;10.7;11.2;12;0.11;0;Address 6921;12334;Electricity
2023-10-16;09:00:00;11.3;22.7;22;2.79;1;Address 6922;82235;Solar
2023-10-16;10:00:00;29.0;12.1;12;0.16;0;Address 6923;46838;Gas
2023-10-16;11:00:00;15.3;10.7;12;0.39;0;Address 6924;57873;Solar
2023-10-16;12:00:00;28.3;21.8;22;2.11;1;Address 6925;30730;Solar
2023-10-16;13:00:00;18.5;22.5;22;2.3;1;Address 6926;63187;Gas
2023-10-16;14:00:00;11.5;22.7;22;2.43;1;Address 6927;31215;Solar
2023-10-16;15:00:00;27.1;21.6;22;2.57;1;Address 6928;55814;Gas
2023-10-16;16:00:00;1.8;22.3;22;1.58;1;Address 6929;36621;Solar
2023-10-16;17:00:00;-0.8;11.8;12;0.4;0;Address 6930;82494;Solar
2023-10-16;18:00:00;24.2;21.9;22;1.94;1;Address 6931;73611;Gas
2023-10-16;19:00:00;21.7;22.4;22;2.94;1;Address 6932;10899;Electricity
2023-10-16;20:00:00;3.4;22.8;22;2.71;1;Address 6933;63953;Electricity
2023-10-16;21:00:00;28.3;11.6;12;0.18;0;Address 6934;78900;Solar
2023-10-16;22:00:00;18.9;12.3;12;0.44;0;Address 6935;60503;Gas
2023-10-16;23:00:00;15.2;23.0;22;2.26;1;Address 6936;66679;Gas
2023-10-17;00:00:00;25.9;10.7;12;0.23;0;Address 6937;72670;Electricity
2023-10-17;01:00:00;2.2;21.6;22;2.13;1;Address 6938;26911;Solar
2023-10-17;02:00:00;-0.9;12.2;12;0.21;0;Address 6939;82514;Solar
2023-10-17;03:00:00;16.4;21.1;22;2.83;1;Address 6940;14422;Gas
2023-10-17;04:00:00;3.0;22.6;22;1.55;1;Address 6941;19128;Gas
2023-10-17;05:00:00;15.3;22.0;22;1.78;1;Address 6942;46948;Gas
2023-10-17;06:00:00;11.1;10.9;12;0.27;0;Address 6943;37198;Gas
2023-10-17;07:00:00;-4.1;11.7;12;0.35;0;Address 6944;15664;Gas
2023-10-17;08:00:00;9.4;10.2;12;0.4;0;Address 6945;84349;Electricity
2023-10-17;09:00:00;21.3;21.3;22;2.47;1;Address 6946;21622;Electricity
2023-10-17;10:00:00;6.2;12.1;12;0.37;0;Address 6947;82432;Electricity
2023-10-17;11:00:00;27.7;10.2;12;0.25;0;Address 6948;73953;Gas
2023-10-17;12:00:00;0.1;21.6;22;2.34;1;Address 6949;66471;Gas
2023-10-17;13:00:00;27.8;10.8;12;0.19;0;Address 6950;59911;Electricity
2023-10-17;14:00:00;8.7;10.4;12;0.22;0;Address 6951;62352;Solar
2023-10-17;15:00:00;-3.1;12.4;12;0.48;0;Address 6952;34334;Solar
2023-10-17;16:00:00;11.8;22.3;22;1.83;1;Address 6953;95317;Solar
2023-10-17;17:00:00;28.0;12.4;12;0.21;0;Address 6954;89261;Electricity
2023-10-17;18:00:00;25.9;11.4;12;0.48;0;Address 6955;24693;Gas
2023-10-17;19:00:00;18.3;11.8;12;0.36;0;Address 6956;71448;Solar
2023-10-17;20:00:00;11.0;21.6;22;1.99;1;Address 6957;99053;Solar
2023-10-17;21:00:00;15.1;21.6;22;2.05;1;Address 6958;29307;Solar
2023-10-17;22:00:00;-4.7;21.6;22;2.41;1;Address 6959;39663;Electricity
2023-10-17;23:00:00;29.6;22.8;22;1.71;1;Address 6960;44000;Gas
2023-10-18;00:00:00;9.3;22.1;22;1.68;1;Address 6961;39833;Gas
2023-10-18;01:00:00;21.0;22.5;22;2.52;1;Address 6962;56847;Electricity
2023-10-18;02:00:00;23.4;12.2;12;0.2;0;Address 6963;65001;Solar
2023-10-18;03:00:00;15.2;22.7;22;1.59;1;Address 6964;76391;Electricity
2023-10-18;04:00:00;26.8;12.1;12;0.44;0;Address 6965;66987;Gas
2023-10-18;05:00:00;11.9;22.3;22;2.46;1;Address 6966;22116;Gas
2023-10-18;06:00:00;21.7;11.0;12;0.49;0;Address 6967;96685;Gas
2023-10-18;07:00:00;0.3;21.4;22;2.05;1;Address 6968;76554;Electricity
2023-10-18;08:00:00;27.6;10.9;12;0.21;0;Address 6969;82917;Solar
2023-10-18;09:00:00;29.2;21.2;22;2.68;1;Address 6970;84326;Electricity
2023-10-18;10:00:00;9.6;10.7;12;0.37;0;Address 6971;32274;Gas
2023-10-18;11:00:00;26.4;12.5;12;0.25;0;Address 6972;20169;Gas
2023-10-18;12:00:00;27.1;22.5;22;2.86;1;Address 6973;21751;Solar
2023-10-18;13:00:00;16.8;21.8;22;2.35;1;Address 6974;68263;Electricity
2023-10-18;14:00:00;11.3;11.5;12;0.13;0;Address 6975;90863;Gas
2023-10-18;15:00:00;12.6;22.4;22;2.19;1;Address 6976;73079;Gas
2023-10-18;16:00:00;24.5;12.1;12;0.1;0;Address 6977;28098;Electricity
2023-10-18;17:00:00;-0.2;12.8;12;0.29;0;Address 6978;62245;Gas
2023-10-18;18:00:00;2.1;11.9;12;0.5;0;Address 6979;81744;Gas
2023-10-18;19:00:00;5.3;12.1;12;0.32;0;Address 6980;24265;Gas
2023-10-18;20:00:00;-0.4;11.9;12;0.18;0;Address 6981;14210;Gas
2023-10-18;21:00:00;28.7;22.4;22;2.01;1;Address 6982;93267;Electricity
2023-10-18;22:00:00;26.9;10.0;12;0.48;0;Address 6983;94448;Electricity
2023-10-18;23:00:00;6.5;21.7;22;2.31;1;Address 6984;81406;Gas
2023-10-19;00:00:00;-2.3;10.6;12;0.14;0;Address 6985;77162;Gas
2023-10-19;01:00:00;6.6;10.2;12;0.42;0;Address 6986;46687;Electricity
2023-10-19;02:00:00;24.7;22.2;22;1.85;1;Address 6987;11660;Solar
2023-10-19;03:00:00;19.1;22.9;22;1.61;1;Address 6988;46827;Gas
